sName,sSymbol,eligble voters,voters,droped,valid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,district,subdistrict,Natural area,Municipal status,Metropolitan affiliation,religion,Total Population 2018,Jews and others,Thereof: Jews,Arabs,Founding year,Current type of locality,Organizational affiliation,Coordinates,height,Planning Commission,Police space,year,Cluster Local Authorities
Maggal,375,800,642,0,642,0,209,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,0,0,0,0,0,18,0,0,0,388,0,1,0,0,0,0,0,3,32,324.0,14.0,0.0,1.0,1154.0,1154.0,1144.0,0.0,1953,330,15.0,2033769910.0,59.0,351.0,15002436.0,2018,0.0
Evron,376,668,525,1,524,0,237,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,1,0,0,0,22,0,0,0,229,1,1,0,0,0,0,0,2,24,245.0,4.0,241.0,1.0,821.0,820.0,759.0,1.0,1945,330,15.0,2097476631.0,18.0,201.0,10004302.0,2018,212.0
HaMa'pil,377,630,473,1,472,0,187,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,23,0,0,0,243,1,2,0,0,0,0,0,4,41,412.0,16.0,141.0,1.0,855.0,855.0,846.0,0.0,1945,330,15.0,1985969829.0,28.0,409.0,15000060.0,2018,0.0
Misgav Am,378,252,172,2,170,0,56,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,2,0,0,0,7,0,0,0,90,0,0,0,0,0,0,0,2,21,212.0,1.0,0.0,1.0,337.0,337.0,299.0,0.0,1945,330,15.0,2515179474.0,764.0,253.0,10004591.0,2018,211.0
Ge'ulim,379,689,526,2,524,0,54,0,0,0,26,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,149,0,0,0,172,23,3,0,6,0,0,0,4,41,411.0,18.0,141.0,1.0,954.0,954.0,934.0,0.0,1945,310,1.0,1950268938.0,41.0,412.0,15000060.0,2018,0.0
Lahavot HaBashan,380,678,470,2,468,0,187,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,1,1,0,0,0,32,0,0,0,206,0,2,0,1,0,0,0,2,21,211.0,1.0,0.0,1.0,879.0,877.0,827.0,2.0,1945,330,15.0,2607878299.0,76.0,253.0,10004591.0,2018,211.0
Mikhmoret,382,1055,711,2,709,0,169,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,42,0,0,0,460,1,1,0,2,0,0,0,4,41,411.0,16.0,141.0,1.0,1370.0,1370.0,1327.0,0.0,1945,310,1.0,1883070142.0,4.0,409.0,15000060.0,2018,0.0
En HaNaziv,383,424,312,1,311,0,21,0,0,0,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,40,0,0,0,49,0,2,0,10,0,0,0,2,23,231.0,7.0,0.0,1.0,626.0,626.0,621.0,0.0,1946,330,3.0,2473670851.0,-172.0,202.0,10004568.0,2018,214.0
Ammi'ad,385,432,276,1,275,0,100,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,11,0,0,0,153,1,0,0,1,0,0,0,2,21,213.0,1.0,0.0,1.0,441.0,440.0,429.0,1.0,1946,330,15.0,2509375929.0,223.0,253.0,10004540.0,2018,211.0
Bene Deror,386,986,789,1,788,0,147,0,0,0,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,113,0,0,0,461,6,0,0,4,0,0,0,4,41,411.0,18.0,141.0,1.0,1221.0,1221.0,1213.0,0.0,1946,320,1.0,1907168542.0,18.0,412.0,15000060.0,2018,0.0
Kefar Monash,387,628,495,0,495,0,97,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,38,0,0,0,321,0,2,0,1,0,0,0,4,41,411.0,16.0,141.0,1.0,958.0,958.0,933.0,0.0,1946,310,1.0,1923169488.0,9.0,409.0,15000060.0,2018,0.0
Kefar Kisch,388,439,316,1,315,0,51,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,49,0,0,0,167,3,0,0,6,0,0,0,2,22,222.0,3.0,0.0,1.0,592.0,582.0,575.0,10.0,1946,310,1.0,2424073029.0,58.0,206.0,10004394.0,2018,214.0
Bazra,389,777,600,0,600,0,95,0,0,0,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,59,0,0,0,364,2,2,0,0,0,0,0,4,41,411.0,19.0,141.0,1.0,1217.0,1217.0,1183.0,0.0,1946,310,10.0,1886968001.0,20.0,401.0,15000060.0,2018,0.0
Regba,390,809,580,0,580,0,106,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,90,0,0,0,343,4,0,0,3,0,0,0,2,24,245.0,4.0,241.0,1.0,1085.0,1085.0,1077.0,0.0,1946,320,15.0,2096576475.0,12.0,201.0,10004302.0,2018,212.0
Gal'on,393,456,318,0,318,0,133,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,167,0,1,0,0,0,0,0,6,61,611.0,35.0,0.0,1.0,549.0,549.0,526.0,0.0,1946,330,15.0,1856261577.0,180.0,632.0,10001813.0,2018,420.0
Shoval,394,618,488,2,486,0,199,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,18,0,0,0,244,2,0,0,2,0,0,0,6,62,621.0,41.0,341.0,1.0,802.0,802.0,756.0,0.0,1946,330,15.0,1756759141.0,189.0,625.0,10001946.0,2018,620.0
Mishmar HaNegev,395,777,526,3,523,0,185,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,51,0,0,0,246,0,0,0,1,0,0,0,6,62,621.0,41.0,341.0,1.0,933.0,933.0,912.0,0.0,1946,330,15.0,1731558585.0,189.0,625.0,10001946.0,2018,620.0
Nevatim,396,739,564,0,564,0,41,0,0,0,33,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,0,0,0,0,0,142,0,0,0,188,11,1,0,13,0,0,0,6,62,623.0,41.0,342.0,1.0,980.0,980.0,965.0,0.0,1946,310,1.0,1887957013.0,301.0,625.0,15003711.0,2018,620.0
Hazerim,397,816,590,1,589,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,17,0,0,0,368,1,0,0,0,0,0,0,6,62,623.0,41.0,344.0,1.0,832.0,832.0,815.0,0.0,1946,330,15.0,1726957221.0,237.0,625.0,10001900.0,2018,620.0
Sharsheret,398,245,190,0,190,0,2,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,97,0,0,0,6,18,9,0,22,0,0,0,6,62,621.0,39.0,0.0,1.0,319.0,319.0,319.0,0.0,1951,310,2.0,1622559044.0,129.0,651.0,10001930.0,2018,620.0
Be'eri,399,852,649,1,648,1,353,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,2,0,0,0,19,0,0,0,247,0,1,0,2,0,0,0,6,62,622.0,38.0,0.0,1.0,1037.0,1037.0,990.0,0.0,1946,330,15.0,1516259265.0,80.0,651.0,10001893.0,2018,620.0
Even Shemu'el,400,900,777,4,773,0,13,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,250,0,0,0,8,65,25,0,82,0,0,0,6,61,612.0,34.0,0.0,1.0,1675.0,1675.0,1673.0,0.0,1956,350,0.0,1775460940.0,150.0,631.0,10001813.0,2018,0.0
Nir Yizhaq,402,574,384,2,382,0,206,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,7,0,0,0,150,0,0,0,1,0,0,0,6,62,622.0,38.0,0.0,1.0,656.0,656.0,642.0,0.0,1949,330,15.0,1387857210.0,90.0,651.0,10001893.0,2018,620.0
Urim,403,442,243,2,241,0,84,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,12,0,0,0,126,0,1,0,1,0,0,0,6,62,622.0,38.0,0.0,1.0,493.0,492.0,456.0,1.0,1946,330,15.0,1545457936.0,93.0,651.0,10001893.0,2018,620.0
Newe Ilan,405,690,480,1,479,0,114,0,0,0,14,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,0,0,0,0,0,89,0,0,0,225,6,1,0,4,1,0,0,1,11,111.0,26.0,444.0,1.0,959.0,954.0,934.0,5.0,1946,320,15.0,2077563506.0,619.0,151.0,10002475.0,2018,0.0
Hazor-Ashdod,406,665,451,0,451,0,195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,9,0,0,0,0,0,10,0,0,0,229,2,0,0,1,0,0,0,6,61,611.0,33.0,143.0,1.0,624.0,624.0,600.0,0.0,1937,330,15.0,1735963120.0,32.0,616.0,10001821.0,2018,420.0
Daverat,407,313,217,1,216,0,39,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,144,3,1,0,1,0,0,0,2,23,234.0,9.0,0.0,1.0,439.0,437.0,412.0,2.0,1946,330,15.0,2330572809.0,156.0,254.0,10004394.0,2018,213.0
Ne'ot Mordekhay,408,509,349,1,348,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,1,0,0,0,23,0,0,0,189,4,1,0,3,0,0,0,2,21,211.0,1.0,0.0,1.0,586.0,585.0,548.0,1.0,1946,330,15.0,2560578503.0,74.0,253.0,10004591.0,2018,211.0
Yehi'am,409,553,370,5,365,0,131,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,46,0,0,0,169,0,0,0,4,0,0,0,2,24,243.0,4.0,0.0,1.0,716.0,715.0,697.0,1.0,1946,330,15.0,2209876686.0,319.0,201.0,10004302.0,2018,212.0
Ze'elim,413,399,277,0,277,0,129,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,25,0,0,0,105,0,1,0,2,0,0,0,6,62,622.0,38.0,0.0,1.0,464.0,464.0,424.0,0.0,1947,330,15.0,1555756821.0,140.0,651.0,10001893.0,2018,620.0
Qelahim,414,357,286,0,286,0,67,0,0,0,16,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,75,0,0,0,75,15,1,0,5,0,0,0,6,62,621.0,42.0,0.0,1.0,631.0,630.0,626.0,1.0,1954,310,10.0,1694059538.0,160.0,651.0,10001930.0,2018,620.0
Shoqeda,415,267,216,1,215,0,4,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,2,31,1,0,9,0,0,0,6,62,621.0,39.0,0.0,1.0,559.0,559.0,556.0,0.0,1957,310,2.0,1548259242.0,74.0,651.0,10001930.0,2018,620.0
Ma'yan Barukh,416,483,339,0,339,0,105,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,39,0,0,0,174,2,0,0,2,0,0,0,2,21,211.0,1.0,0.0,1.0,745.0,745.0,737.0,0.0,1947,330,15.0,2569979388.0,166.0,253.0,10004591.0,2018,211.0
Yaqum,417,541,420,2,418,0,181,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,2,1,0,0,9,0,0,0,210,0,0,0,0,0,0,0,4,41,411.0,19.0,141.0,1.0,749.0,749.0,719.0,0.0,1947,330,15.0,1853068397.0,10.0,401.0,15000060.0,2018,0.0
Bene Ziyyon,418,833,631,2,629,0,127,0,0,0,7,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,1,0,0,0,62,0,0,0,362,3,0,0,1,0,0,0,4,41,411.0,19.0,141.0,1.0,1365.0,1360.0,1337.0,5.0,1947,310,10.0,1877968066.0,20.0,401.0,15000060.0,2018,0.0
Sa'ad,419,626,461,4,457,0,39,0,0,0,214,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,66,0,0,0,114,4,2,0,12,0,0,0,6,62,621.0,39.0,0.0,1.0,854.0,854.0,849.0,0.0,1947,330,3.0,1557759784.0,89.0,651.0,10001930.0,2018,620.0
Mash'abbe Sade,421,468,312,2,310,0,131,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,15,0,0,0,139,1,0,0,0,0,0,0,6,62,626.0,48.0,0.0,1.0,461.0,461.0,415.0,0.0,1949,330,15.0,1795154587.0,340.0,620.0,10001918.0,2018,610.0
Herev Le'Et,422,536,408,0,408,0,70,0,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,72,0,0,0,214,6,0,0,2,0,0,0,4,41,411.0,16.0,141.0,1.0,945.0,945.0,926.0,0.0,1947,310,10.0,1924070091.0,20.0,409.0,15000060.0,2018,0.0
HaOgen,423,614,462,1,461,0,187,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,11,0,0,0,241,0,0,0,3,0,0,0,4,41,411.0,16.0,141.0,1.0,908.0,908.0,884.0,0.0,1947,330,15.0,1930669651.0,9.0,409.0,15000060.0,2018,0.0
Gevim,424,455,351,0,351,0,148,0,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,17,0,0,0,158,2,0,0,2,0,0,0,6,61,614.0,37.0,0.0,1.0,623.0,621.0,604.0,2.0,1947,330,15.0,1618560187.0,104.0,651.0,10001829.0,2018,620.0
Mishmeret,425,652,495,0,495,0,84,0,0,0,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,33,0,0,0,318,0,2,0,0,0,0,0,4,41,411.0,18.0,141.0,1.0,1082.0,1081.0,1063.0,1.0,1946,310,1.0,1926668164.0,47.0,412.0,15000060.0,2018,0.0
En Karmel,426,523,405,2,403,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,1,0,0,0,25,0,0,0,215,0,1,0,2,0,0,0,3,32,321.0,15.0,243.0,1.0,915.0,915.0,897.0,0.0,1947,330,15.0,1958473145.0,18.0,303.0,10004333.0,2018,0.0
Kefar Gallim,427,98,59,0,59,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,15,0,0,0,23,0,1,0,0,0,0,0,3,32,321.0,15.0,223.0,1.0,379.0,364.0,251.0,15.0,1952,340,0.0,1964574128.0,11.0,399.0,10004710.0,2018,0.0
Beror Hayil,428,744,530,2,528,0,184,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,1,0,0,0,0,46,0,0,0,243,1,0,0,4,0,0,0,6,61,614.0,37.0,0.0,1.0,986.0,978.0,957.0,8.0,1948,330,15.0,1665260743.0,59.0,651.0,10001829.0,2018,620.0
Allone Abba,429,678,526,1,525,0,130,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,17,0,2,0,0,0,37,0,0,0,320,1,0,0,3,0,0,0,2,23,237.0,9.0,242.0,1.0,991.0,991.0,990.0,0.0,1948,320,6.0,2162873720.0,120.0,254.0,10004411.0,2018,213.0
Bet Lehem HaGelilit,430,630,464,2,462,0,113,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,19,0,0,0,0,0,46,0,0,0,247,4,2,0,1,0,0,0,2,23,237.0,9.0,242.0,1.0,825.0,824.0,809.0,1.0,1948,310,1.0,2181773782.0,122.0,254.0,10004411.0,2018,213.0
Dalton,431,627,458,3,455,0,12,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,271,0,0,0,7,102,5,0,28,0,0,0,2,21,212.0,2.0,0.0,1.0,861.0,861.0,861.0,0.0,1950,310,2.0,2460576912.0,702.0,209.0,10004528.0,2018,211.0
Shamerat,432,430,313,0,313,0,131,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,29,0,0,0,133,0,1,0,0,0,0,0,2,24,246.0,4.0,241.0,1.0,555.0,555.0,541.0,0.0,1948,330,15.0,2092076183.0,11.0,201.0,10004315.0,2018,212.0
Nahsholim,433,535,417,1,416,0,133,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,246,0,0,0,1,0,0,0,3,32,321.0,15.0,243.0,1.0,668.0,668.0,647.0,0.0,1948,330,15.0,1928272439.0,0.0,303.0,10004333.0,2018,0.0
HaHoterim,434,588,444,0,444,0,150,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,19,0,0,0,254,1,0,0,4,0,0,0,3,32,321.0,15.0,223.0,1.0,809.0,809.0,791.0,0.0,1948,330,15.0,1962573976.0,10.0,303.0,10004710.0,2018,0.0
Nezer Sereni,435,590,484,1,483,0,162,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,7,0,0,0,296,2,0,0,1,0,0,0,4,43,432.0,30.0,143.0,1.0,823.0,823.0,798.0,0.0,1948,330,15.0,1834864786.0,52.0,426.0,10002228.0,2018,0.0
En Dor,436,904,577,2,575,0,212,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,31,0,0,0,298,0,0,0,0,0,0,0,2,23,233.0,9.0,0.0,1.0,1026.0,1026.0,987.0,0.0,1948,330,15.0,2393472920.0,111.0,254.0,10004394.0,2018,213.0
Reshafim,437,609,499,0,499,0,185,0,0,0,45,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,39,0,0,0,208,0,0,0,5,0,0,0,2,23,231.0,7.0,0.0,1.0,1040.0,1040.0,1020.0,0.0,1948,330,15.0,2450770974.0,-116.0,202.0,10004568.0,2018,214.0
Sheluhot,439,356,257,1,256,0,24,0,0,0,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,40,2,5,0,4,0,0,0,2,23,231.0,7.0,0.0,1.0,462.0,462.0,462.0,0.0,1948,330,3.0,2454070861.0,-116.0,202.0,10004568.0,2018,214.0
Yesodot,440,319,295,0,295,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,8,273,0,5,0,0,0,4,44,441.0,31.0,143.0,1.0,913.0,913.0,913.0,0.0,1948,320,8.0,1873363588.0,87.0,456.0,15002488.0,2018,420.0
Gid'ona,442,291,201,2,199,0,24,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,93,0,0,0,36,16,5,0,8,0,0,0,2,23,232.0,8.0,0.0,1.0,458.0,458.0,451.0,0.0,1949,350,0.0,2339371720.0,-23.0,204.0,10004394.0,2018,213.0
Kefar HaNasi,443,709,403,2,401,0,120,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,12,0,0,0,0,0,23,0,0,0,235,1,0,0,0,0,0,0,2,21,213.0,1.0,0.0,1.0,864.0,864.0,836.0,0.0,1948,330,15.0,2567576448.0,237.0,253.0,10004540.0,2018,211.0
Regavim,444,415,288,0,288,0,100,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,19,0,0,0,157,2,1,0,0,0,0,0,3,32,323.0,14.0,0.0,1.0,465.0,465.0,454.0,0.0,1948,330,15.0,2034971443.0,89.0,351.0,10004233.0,2018,0.0
Ramot Menashe,445,829,629,2,627,0,282,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,15,0,2,0,0,0,20,0,0,0,296,0,0,0,1,0,0,0,2,23,236.0,13.0,0.0,1.0,1144.0,1143.0,1110.0,1.0,1948,330,15.0,2057172257.0,148.0,254.0,10004394.0,2018,213.0
Udim,446,798,617,0,617,0,112,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,79,0,0,0,367,7,0,0,4,0,0,0,4,41,411.0,19.0,141.0,1.0,1375.0,1375.0,1338.0,0.0,1948,310,10.0,1858268581.0,10.0,401.0,15000060.0,2018,0.0
Nordiyya,447,1548,1169,5,1164,0,157,0,0,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,1,0,0,0,220,0,0,0,680,14,3,0,3,0,0,0,4,41,411.0,18.0,141.0,1.0,1943.0,1943.0,1929.0,0.0,1948,320,9.0,1904669131.0,45.0,412.0,15000060.0,2018,0.0
Bene Atarot,448,601,495,0,495,0,109,0,0,0,13,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,0,47,0,0,0,252,3,1,0,0,0,0,0,4,42,422.0,25.0,142.0,1.0,975.0,975.0,969.0,0.0,1948,310,1.0,1920265901.0,44.0,424.0,10002116.0,2018,0.0
Nehalim,449,901,740,0,740,0,17,0,0,0,448,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,133,0,0,0,55,6,14,0,41,0,0,0,4,42,422.0,25.0,142.0,1.0,1798.0,1798.0,1798.0,0.0,1948,310,2.0,1918666290.0,39.0,424.0,10002116.0,2018,0.0
Be'erot Yizhaq,450,403,274,0,274,0,28,0,0,0,131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,52,0,0,0,50,1,0,0,4,0,0,0,4,42,422.0,25.0,142.0,1.0,420.0,420.0,417.0,0.0,1948,330,3.0,1916866088.0,49.0,424.0,10002116.0,2018,0.0
Yizre'el,452,566,343,1,342,0,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,10,0,0,0,200,0,0,0,0,0,0,0,2,23,234.0,8.0,0.0,1.0,556.0,556.0,535.0,0.0,1948,330,15.0,2304071866.0,58.0,204.0,10004394.0,2018,213.0
