sName,sSymbol,eligble voters,voters,droped,valid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,district,subdistrict,Natural area,Municipal status,Metropolitan affiliation,religion,Total Population 2018,Jews and others,Thereof: Jews,Arabs,Founding year,Current type of locality,Organizational affiliation,Coordinates,height,Planning Commission,Police space,year,Cluster Local Authorities
Gat(Qibbuz),340,564,408,1,407,0,99,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,44,0,0,0,252,0,0,0,1,0,0,0,6,61,611.0,35.0,0.0,1.0,827.0,827.0,800.0,0.0,1941,330,15.0,1805861511.0,131.0,632.0,10001813.0,2018,420.0
Gat Rimmon,128,202,148,0,148,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,36,0,0,0,80,3,0,0,1,0,0,0,4,42,422.0,20.0,132.0,1.0,312.0,312.0,306.0,0.0,1926,350,0.0,1888366395.0,53.0,417.0,10002116.0,2018,0.0
Daliyat Al-Karmel,494,12693,7150,48,7102,2,481,3,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,650,0,2,272,6,0,0,0,1,407,0,3,1,5200,22,1,0,5,1,0,0,3,31,311.0,99.0,223.0,2.0,17427.0,45.0,33.0,17382.0,0,270,0.0,2050573325.0,289.0,356.0,10004171.0,2018,0.0
Devora,146,228,157,3,154,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,40,0,0,0,92,3,0,0,1,0,0,0,2,23,234.0,8.0,0.0,1.0,232.0,232.0,227.0,0.0,1956,310,1.0,2250571762.0,66.0,204.0,10004394.0,2018,213.0
Daburiyya,489,7039,4922,16,4906,0,36,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4826,0,0,3,0,0,0,0,0,9,0,1,1,16,2,0,0,0,0,0,0,2,23,237.0,99.0,0.0,2.0,10402.0,16.0,12.0,10386.0,0,270,0.0,2351373300.0,110.0,251.0,10004394.0,2018,213.0
Devira,849,651,490,0,490,0,129,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,1,0,0,0,45,0,0,0,288,0,4,0,0,0,0,0,6,62,623.0,41.0,341.0,1.0,999.0,996.0,972.0,3.0,1951,330,15.0,1833659122.0,290.0,625.0,10001937.0,2018,620.0
Daverat,407,327,230,2,228,0,27,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,24,0,0,0,164,4,0,0,0,0,0,0,2,23,234.0,9.0,0.0,1.0,439.0,437.0,412.0,2.0,1946,330,15.0,2330572809.0,156.0,254.0,10004394.0,2018,213.0
Deganya Alef,62,512,341,1,340,0,96,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,22,0,0,0,210,1,0,0,0,0,0,0,2,22,221.0,6.0,0.0,1.0,538.0,537.0,535.0,1.0,1909,330,15.0,2541873489.0,-203.0,214.0,10004552.0,2018,214.0
Deganya Bet,79,567,404,1,403,0,90,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,36,0,0,0,262,0,1,0,0,0,0,0,2,22,221.0,6.0,0.0,1.0,655.0,655.0,646.0,0.0,1920,330,15.0,2542173403.0,-210.0,214.0,10004552.0,2018,214.0
Dovev,1067,361,250,0,250,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,17,20,2,0,5,0,0,0,2,24,244.0,2.0,0.0,1.0,487.0,487.0,484.0,0.0,1963,310,1.0,2383977297.0,742.0,209.0,10004528.0,2018,211.0
Dolev,3747,864,689,1,688,0,2,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,183,0,0,0,7,18,19,0,18,0,0,0,7,74,0.0,73.0,0.0,1.0,1341.0,1341.0,1341.0,0.0,1983,370,11.0,2127464816.0,456.0,711.0,10004054.0,2018,0.0
Dor,738,285,222,0,222,0,14,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,52,0,0,0,143,3,0,0,0,0,0,0,3,32,321.0,15.0,243.0,1.0,433.0,433.0,427.0,0.0,1949,310,1.0,1928472374.0,0.0,303.0,10004333.0,2018,0.0
Dorot,336,554,408,0,408,0,120,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,32,0,0,1,235,3,1,0,1,0,0,0,6,61,614.0,37.0,0.0,1.0,822.0,820.0,795.0,2.0,1941,330,15.0,1663560173.0,89.0,651.0,10001829.0,2018,620.0
Dahi,475,511,292,4,288,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,2,23,234.0,66.0,0.0,2.0,691.0,0.0,0.0,691.0,0,450,0.0,2325872519.0,366.0,251.0,10004394.0,2018,213.0
Deir Al-Asad,490,8208,6877,20,6857,0,152,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6425,0,2,1,1,1,0,0,0,14,0,1,1,41,202,3,0,2,2,0,0,2,24,242.0,99.0,0.0,2.0,12348.0,5.0,5.0,12343.0,0,270,0.0,2254176009.0,264.0,260.0,15002358.0,2018,210.0
Deir Hanna,492,7322,5860,9,5851,0,37,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5670,0,1,10,2,0,0,0,0,26,0,0,0,38,55,2,0,0,0,0,0,2,24,241.0,99.0,0.0,2.0,10259.0,15.0,0.0,10244.0,0,270,0.0,2348075200.0,90.0,262.0,10004513.0,2018,0.0
Dimona,2200,28214,17556,152,17404,2,341,1,0,0,602,0,3,0,0,1,1,0,0,1,0,0,3,1,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,47,0,4,1282,3,0,0,0,3,10761,0,1,12,2084,2005,157,0,80,0,0,0,6,62,626.0,0.0,0.0,1.0,34135.0,33922.0,30733.0,213.0,1955,160,0.0,2033055318.0,328.0,607.0,10001918.0,2018,610.0
Dishon,2063,296,198,1,197,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,104,0,0,4,39,18,1,0,4,0,0,0,2,21,212.0,55.0,0.0,1.0,351.0,350.0,344.0,1.0,1953,310,6.0,2488277637.0,338.0,253.0,10004591.0,2018,211.0
Daliyya,300,660,498,0,498,0,184,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,11,0,0,0,292,1,0,0,0,0,0,0,2,23,236.0,13.0,0.0,1.0,801.0,800.0,742.0,1.0,1939,330,15.0,2072972171.0,170.0,254.0,10004394.0,2018,213.0
Dalton,431,632,491,1,490,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,1,1,10,128,4,0,11,0,0,0,2,21,212.0,2.0,0.0,1.0,861.0,861.0,861.0,0.0,1950,310,2.0,2460576912.0,702.0,209.0,10004528.0,2018,211.0
Demeide,1317,318,239,1,238,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,213,0,0,0,0,0,0,0,0,2,0,0,0,17,1,0,0,1,0,0,0,2,24,241.0,56.0,241.0,2.0,510.0,0.0,0.0,510.0,0,450,0.0,2216374673.0,150.0,205.0,10004513.0,2018,210.0
Dan,303,526,380,1,379,0,127,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,11,0,0,0,229,0,0,0,0,0,0,0,2,21,211.0,1.0,0.0,1.0,732.0,731.0,711.0,1.0,1939,330,15.0,2612879396.0,160.0,253.0,10004591.0,2018,211.0
Dafna,302,581,448,1,447,0,118,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,41,0,0,0,275,1,0,0,0,0,0,0,2,21,211.0,1.0,0.0,1.0,965.0,964.0,957.0,1.0,1939,330,15.0,2599179280.0,121.0,253.0,10004591.0,2018,211.0
Deqel,1241,270,183,1,182,0,22,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,57,0,0,0,84,0,0,0,2,0,0,0,6,62,622.0,38.0,0.0,1.0,341.0,341.0,333.0,0.0,1982,310,10.0,1377356740.0,90.0,651.0,10001893.0,2018,620.0
Derig'at,1349,555,424,1,423,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,10,0,0,0,20,1,0,0,0,0,0,0,6,62,623.0,69.0,0.0,2.0,1199.0,1.0,0.0,1198.0,0,450,0.0,2072057882.0,530.0,624.0,10001937.0,2018,610.0
HaOn,702,154,87,1,86,0,20,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,40,4,2,0,0,0,0,0,2,22,221.0,6.0,0.0,1.0,181.0,181.0,166.0,0.0,1949,330,15.0,2585973681.0,-210.0,214.0,10004552.0,2018,214.0
HaBonim,675,300,205,0,205,0,43,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,14,0,0,0,141,0,0,0,0,0,0,0,3,32,321.0,15.0,243.0,1.0,349.0,349.0,349.0,0.0,1949,320,15.0,1939572700.0,9.0,303.0,10004333.0,2018,0.0
HaGosherim,356,651,459,4,455,0,89,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,60,0,0,0,284,4,0,0,1,0,0,0,2,21,211.0,1.0,0.0,1.0,809.0,809.0,757.0,0.0,1948,330,15.0,2585379177.0,89.0,253.0,10004591.0,2018,211.0
Hadar Am,191,516,413,1,412,0,60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,0,0,0,0,45,0,0,0,279,1,0,0,4,0,0,0,4,41,411.0,16.0,141.0,1.0,693.0,693.0,688.0,0.0,1933,310,10.0,1908869507.0,18.0,409.0,15000060.0,2018,0.0
Hod HaSharon,9700,46218,34935,101,34834,2,3394,2,0,0,838,0,25,0,0,1,5,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,103,0,0,1070,3,1,0,0,1,8225,0,1,28,20012,888,160,0,56,0,0,0,4,42,421.0,0.0,131.0,1.0,62325.0,62286.0,60949.0,39.0,1924,150,0.0,1901767323.0,10.0,423.0,10002133.0,2018,0.0
Hodiyya,726,498,322,3,319,0,21,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,182,0,0,0,59,38,1,0,4,0,0,0,6,61,614.0,36.0,0.0,1.0,535.0,534.0,516.0,1.0,1949,310,1.0,1660062041.0,44.0,633.0,10001821.0,2018,0.0
Al-Hawashila,1169,1074,581,3,578,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,539,0,1,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,6,62,623.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,460,0.0,2020055900.0,0.0,699.0,10001918.0,2018,0.0
Al-Huzayyil,956,1113,462,4,458,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,1,0,0,0,0,0,0,2,0,1,1,6,0,1,0,1,0,0,0,6,62,623.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,460,0.0,1762059080.0,0.0,699.0,10001946.0,2018,0.0
Hosha'aya,1186,1374,1042,1,1041,0,28,0,0,0,532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,239,0,0,1,211,15,6,0,5,0,0,0,2,23,237.0,9.0,0.0,1.0,2023.0,2023.0,2021.0,0.0,1981,190,0.0,2276174046.0,175.0,254.0,15002369.0,2018,213.0
HaZorea,250,906,611,1,610,0,241,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,8,0,0,0,0,0,15,0,0,0,325,4,0,0,1,0,0,0,2,23,235.0,13.0,0.0,1.0,876.0,876.0,832.0,0.0,1936,330,15.0,2114872773.0,49.0,254.0,10004394.0,2018,213.0
HaZore'im,307,515,425,1,424,0,3,0,0,0,218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,141,0,0,0,17,18,12,0,10,0,0,0,2,22,222.0,3.0,0.0,1.0,1035.0,1035.0,1035.0,0.0,1939,310,2.0,2473873908.0,-71.0,206.0,10004552.0,2018,214.0
HaHoterim,434,590,457,0,457,0,114,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,25,0,0,1,296,1,3,0,1,0,0,0,3,32,321.0,15.0,223.0,1.0,809.0,809.0,791.0,0.0,1948,330,15.0,1962573976.0,10.0,303.0,10004710.0,2018,0.0
HaYogev,684,565,436,1,435,0,46,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,23,0,0,0,333,4,0,0,2,0,0,0,2,23,234.0,9.0,0.0,1.0,715.0,715.0,709.0,0.0,1949,310,1.0,2194972416.0,67.0,254.0,10004394.0,2018,213.0
Hilla,1208,487,333,1,332,0,85,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,38,0,0,1,185,3,1,0,1,0,0,0,2,24,243.0,52.0,0.0,1.0,578.0,577.0,564.0,1.0,1980,370,19.0,2231777125.0,445.0,255.0,10004484.0,2018,212.0
HaMa'pil,377,636,494,0,494,0,153,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,26,0,0,0,294,4,0,0,0,0,0,0,4,41,412.0,16.0,141.0,1.0,855.0,855.0,846.0,0.0,1945,330,15.0,1985969829.0,28.0,409.0,15000060.0,2018,0.0
HaSolelim,677,718,535,0,535,0,94,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,59,0,0,0,347,7,3,0,4,0,0,0,2,23,237.0,9.0,242.0,1.0,927.0,924.0,909.0,3.0,1949,330,6.0,2225673956.0,136.0,254.0,10004426.0,2018,213.0
HaOgen,423,619,461,2,459,1,160,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,1,0,0,0,15,0,0,0,260,1,1,0,0,0,0,0,4,41,411.0,16.0,141.0,1.0,908.0,908.0,884.0,0.0,1947,330,15.0,1930669651.0,9.0,409.0,15000060.0,2018,0.0
Har Adar,3769,3037,2311,3,2308,0,263,1,0,0,96,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,72,0,0,0,0,0,584,0,0,1,1238,23,5,0,7,0,0,0,7,74,0.0,99.0,445.0,1.0,4056.0,4053.0,3965.0,3.0,1986,190,0.0,2123263711.0,727.0,720.0,10002475.0,2018,0.0
Har Gillo,3603,1002,775,1,774,0,44,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,44,0,0,0,0,0,384,0,0,0,187,47,3,0,5,0,0,0,7,76,0.0,76.0,445.0,1.0,1590.0,1568.0,1533.0,22.0,1972,370,19.0,2163962544.0,835.0,714.0,10002521.0,2018,0.0
Har Amasa,1261,115,82,0,82,0,25,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,11,0,0,0,31,0,0,0,0,0,0,0,6,62,623.0,51.0,0.0,1.0,181.0,176.0,152.0,5.0,1983,330,0.0,2097058352.0,808.0,656.0,10001937.0,2018,0.0
Har'el,464,220,120,0,120,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,63,0,0,0,0,0,0,0,1,11,112.0,26.0,444.0,1.0,269.0,269.0,260.0,0.0,1948,330,15.0,1953163517.0,170.0,151.0,15000597.0,2018,0.0
Harduf,1249,405,314,0,314,0,155,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,2,0,0,0,0,0,4,0,0,2,130,0,1,0,0,0,0,0,2,23,237.0,9.0,242.0,1.0,1106.0,1099.0,1035.0,7.0,1982,330,15.0,2165274100.0,170.0,254.0,10004497.0,2018,213.0
Herzliyya,6400,82906,55010,177,54833,2,4796,7,0,0,1548,0,58,0,0,2,9,0,0,1,0,0,3,2,0,0,5,12,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,13,235,0,3,2301,6,1,0,0,1,14894,0,4,43,28206,1878,675,0,116,6,0,0,5,51,511.0,0.0,121.0,1.0,95142.0,94991.0,90497.0,151.0,1924,150,0.0,1845367521.0,-6.0,504.0,10001605.0,2018,0.0
Hararit,1203,353,267,3,264,0,82,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,16,0,0,2,146,1,0,0,0,0,0,0,2,24,241.0,56.0,0.0,1.0,510.0,510.0,495.0,0.0,1980,370,7.0,2346875012.0,400.0,205.0,10004513.0,2018,210.0
Wered Yeriho,3639,238,189,2,187,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,105,0,0,0,47,4,1,0,2,0,0,0,7,75,0.0,74.0,0.0,1.0,317.0,317.0,312.0,0.0,1980,310,10.0,2411063710.0,-220.0,713.0,10003314.0,2018,0.0
Wardon,1133,222,172,0,172,0,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,67,0,0,0,48,16,4,0,0,0,0,0,6,61,611.0,35.0,0.0,1.0,286.0,286.0,279.0,0.0,1968,350,0.0,1793961911.0,98.0,632.0,10001813.0,2018,420.0
Zavdi'el,815,415,353,0,353,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,10,95,18,0,0,0,0,0,6,61,611.0,34.0,0.0,1.0,527.0,527.0,527.0,0.0,1950,310,8.0,1773161858.0,78.0,631.0,10001813.0,2018,0.0
Zohar,44,264,203,0,203,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,129,0,0,0,24,22,6,0,1,0,0,0,6,61,612.0,50.0,0.0,1.0,359.0,359.0,357.0,0.0,1956,310,10.0,1708861156.0,109.0,634.0,10001813.0,2018,0.0
Ziqim,584,717,492,3,489,0,129,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,79,0,0,0,249,3,0,0,2,0,0,0,6,61,614.0,36.0,0.0,1.0,809.0,793.0,757.0,16.0,1949,330,15.0,1546461319.0,15.0,633.0,10001829.0,2018,0.0
Zetan,788,817,694,1,693,0,15,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,469,0,0,1,81,96,6,0,4,0,0,0,4,43,432.0,40.0,133.0,1.0,1081.0,1081.0,1078.0,0.0,1950,310,1.0,1897765366.0,8.0,425.0,10002261.0,2018,0.0
Zikhron Ya'aqov,9300,16895,12172,38,12134,0,1176,1,0,0,618,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,292,1,1,0,0,0,2586,0,0,14,5955,771,618,0,28,0,0,0,3,32,322.0,99.0,0.0,1.0,23075.0,23025.0,22208.0,50.0,1882,160,0.0,1957871961.0,7.0,353.0,10004333.0,2018,0.0
Zekharya,799,764,588,1,587,0,9,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,432,0,0,0,63,61,0,0,2,0,0,0,1,11,112.0,26.0,0.0,1.0,1108.0,1108.0,1086.0,0.0,1950,310,1.0,1948562415.0,230.0,151.0,15000597.0,2018,0.0
Zemer,1290,4720,3236,27,3209,0,17,0,0,0,2,0,0,0,0,1,1,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3146,0,0,1,0,1,0,0,3,6,0,1,0,14,5,1,0,2,0,0,0,4,41,412.0,99.0,141.0,2.0,6940.0,7.0,0.0,6933.0,0,280,0.0,2035169685.0,42.0,458.0,10002155.0,2018,0.0
Zimrat,1065,370,342,0,342,0,5,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,208,0,0,0,14,35,15,0,6,0,0,0,6,62,621.0,39.0,0.0,1.0,589.0,588.0,587.0,1.0,1957,310,2.0,1574959529.0,115.0,651.0,10001930.0,2018,620.0
Zanoah,816,398,289,1,288,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,196,0,0,0,14,49,2,0,6,0,0,0,1,11,112.0,26.0,444.0,1.0,506.0,492.0,484.0,14.0,1950,310,8.0,2000062667.0,259.0,151.0,15000597.0,2018,0.0
Zeru'a,2064,305,229,0,229,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,20,35,7,0,4,0,0,0,6,62,621.0,39.0,0.0,1.0,433.0,432.0,430.0,1.0,1953,310,2.0,1642959642.0,121.0,651.0,10001930.0,2018,620.0
Zarzir,975,5365,2863,21,2842,1,264,1,0,0,4,0,0,0,0,4,2,0,0,7,0,0,1,6,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,4,1902,0,4,13,4,2,0,0,0,114,0,4,1,486,3,3,0,1,1,0,0,2,23,237.0,99.0,242.0,2.0,7942.0,22.0,14.0,7920.0,0,280,0.0,2211273668.0,137.0,254.0,10004411.0,2018,0.0
Zerahya,818,488,419,1,418,0,2,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,235,0,0,0,5,119,8,0,5,0,0,0,6,61,611.0,34.0,0.0,1.0,719.0,719.0,719.0,0.0,1950,310,2.0,1759462110.0,66.0,631.0,10001821.0,2018,0.0
Khawaled,1321,500,273,3,270,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,3,31,311.0,12.0,222.0,2.0,696.0,0.0,0.0,696.0,0,450,0.0,2131074174.0,37.0,301.0,10004207.0,2018,0.0
